Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,State,Poverty Rate
32617,4598.0,39.3,49194.0,23026.0,852.0,55.0,18.529795563288385
32618,7922.0,41.3,48765.0,29004.0,1481.0,123.0,18.69477404695784
32619,4475.0,41.5,40707.0,20588.0,1123.0,31.0,25.094972067039105
32621,5471.0,40.1,34786.0,15088.0,1080.0,28.0,19.740449643575214
32622,997.0,47.7,42031.0,22399.0,172.0,34.0,17.251755265797392
32625,1564.0,49.9,34625.0,23922.0,327.0,32.0,20.907928388746804
32626,8452.0,45.6,34250.0,19539.0,2433.0,71.0,28.786086133459538
32628,5048.0,39.0,38565.0,14460.0,872.0,78.0,17.27416798732171
32631,287.0,66.1,62303.0,46019.0,25.0,0.0,8.710801393728223
32639,83.0,55.6,-666666666.0,18418.0,0.0,0.0,0.0
32640,11132.0,49.8,41832.0,21935.0,1820.0,126.0,16.349263384836508
32641,14091.0,34.0,33254.0,15584.0,3832.0,151.0,27.194663260237032
32643,11554.0,42.3,54968.0,26580.0,1331.0,145.0,11.519819975765968
32648,433.0,42.8,53869.0,27117.0,3.0,7.0,0.6928406466512702
32653,13583.0,45.1,61954.0,34505.0,1747.0,26.0,12.861665316940293
32656,14080.0,45.1,46370.0,22323.0,2331.0,63.0,16.555397727272727
32658,308.0,48.1,46000.0,19906.0,60.0,0.0,19.48051948051948
32664,618.0,63.5,40417.0,23265.0,64.0,17.0,10.35598705501618
32666,6019.0,51.8,41813.0,24686.0,1429.0,22.0,23.741485296560892
32667,4019.0,45.6,51083.0,32635.0,656.0,52.0,16.322468275690472
32668,4619.0,55.6,41260.0,24982.0,874.0,28.0,18.921844555098506
32669,12646.0,40.1,69568.0,33210.0,1012.0,64.0,8.002530444409299
32680,10104.0,51.4,32737.0,20322.0,2533.0,32.0,25.069279493269992
32681,96.0,72.5,-666666666.0,14556.0,50.0,16.0,52.083333333333336
32683,202.0,56.5,17500.0,11388.0,131.0,0.0,64.85148514851485
32686,4944.0,44.4,41389.0,21403.0,956.0,100.0,19.336569579288025
32692,246.0,61.2,-666666666.0,37140.0,63.0,0.0,25.609756097560975
32693,12079.0,40.4,37065.0,20690.0,2175.0,41.0,18.006457488202667
32694,2474.0,39.4,39278.0,19611.0,529.0,37.0,21.382376717865803
32696,12408.0,44.2,46429.0,24385.0,2298.0,104.0,18.520309477756285
32697,450.0,24.3,30673.0,8653.0,128.0,0.0,28.444444444444443
32701,21987.0,43.0,52981.0,30054.0,2934.0,50.0,13.344248874334834
32702,2785.0,53.0,35424.0,21387.0,590.0,5.0,21.18491921005386
32703,48853.0,36.2,48417.0,23660.0,8524.0,258.0,17.44826315681739
32707,35399.0,39.4,50361.0,25863.0,5008.0,131.0,14.147292296392553
32708,45097.0,42.9,65886.0,34264.0,4279.0,22.0,9.488436037873916
32709,1742.0,52.0,26215.0,28256.0,387.0,0.0,22.2158438576349
32712,45683.0,40.8,67079.0,30739.0,3730.0,82.0,8.16496289648228
32713,20223.0,50.0,51233.0,28373.0,1989.0,88.0,9.835336003560302
32714,36004.0,38.0,49595.0,29316.0,4618.0,53.0,12.826352627485836
32720,30940.0,45.1,39624.0,22228.0,5431.0,492.0,17.55332902391726
32724,35314.0,44.7,45028.0,24966.0,5591.0,393.0,15.832247833720338
32725,47405.0,41.7,46345.0,21207.0,6646.0,61.0,14.019618183735894
32726,22048.0,42.8,40431.0,23169.0,4582.0,298.0,20.781930333817126
32730,5640.0,40.0,41533.0,24547.0,747.0,41.0,13.24468085106383
32732,4559.0,51.2,58487.0,35178.0,415.0,41.0,9.102873437157271
32735,4261.0,52.9,48350.0,25956.0,379.0,53.0,8.894625674724242
32736,10210.0,46.8,66129.0,30821.0,1064.0,26.0,10.421155729676787
32738,45042.0,36.6,47135.0,19939.0,7461.0,15.0,16.56453976288797
32744,3808.0,49.1,43819.0,27148.0,453.0,126.0,11.896008403361344
32746,42044.0,42.6,79137.0,40541.0,3555.0,99.0,8.455427647226715
32750,24107.0,43.4,67359.0,31083.0,2669.0,69.0,11.071473016136393
32751,22610.0,41.0,69821.0,38535.0,2668.0,109.0,11.800088456435205
32754,10469.0,49.9,52360.0,26561.0,1446.0,43.0,13.812207469672366
32757,26129.0,49.0,56180.0,34078.0,2661.0,608.0,10.184086647020552
32759,2757.0,56.0,33125.0,22602.0,546.0,26.0,19.804134929270948
32763,22957.0,42.7,40931.0,22451.0,3218.0,140.0,14.017510998823887
32764,3514.0,50.8,60023.0,26115.0,455.0,15.0,12.94820717131474
32765,63974.0,33.9,72530.0,30795.0,7510.0,98.0,11.739144027261075
32766,17240.0,38.4,103084.0,35187.0,1122.0,23.0,6.508120649651972
32767,3057.0,46.4,40111.0,17819.0,599.0,0.0,19.59437356885836
32771,52002.0,35.8,53359.0,28119.0,8843.0,520.0,17.00511518787739
32773,31659.0,33.8,42077.0,20320.0,5466.0,128.0,17.26523263526959
32776,12644.0,39.8,71840.0,26884.0,645.0,0.0,5.101233786776336
32778,20694.0,54.7,43585.0,27071.0,1906.0,150.0,9.210399149511936
32779,29600.0,43.9,86880.0,43390.0,1448.0,4.0,4.891891891891892
32780,35199.0,48.8,47546.0,28651.0,5152.0,48.0,14.63677945396176
32784,11824.0,42.8,45038.0,22888.0,2388.0,161.0,20.19621109607578
32789,25879.0,43.9,71618.0,57399.0,2224.0,800.0,8.593840565709648
32792,50867.0,35.8,47885.0,28782.0,8171.0,99.0,16.06345961035642
32796,20772.0,47.5,43872.0,23898.0,4000.0,70.0,19.256691700365877
32798,2420.0,68.7,43601.0,27198.0,173.0,76.0,7.148760330578512
32801,12383.0,36.0,52746.0,49370.0,2206.0,234.0,17.814746022773157
32803,18302.0,38.8,61891.0,47592.0,1681.0,1312.0,9.184788547699705
32804,17848.0,41.3,70609.0,46997.0,2111.0,1485.0,11.82765575974899
32805,22312.0,37.2,25361.0,15468.0,7629.0,725.0,34.19236285406956
32806,27324.0,37.8,56606.0,33676.0,3906.0,805.0,14.295125164690383
32807,33310.0,35.2,40567.0,18219.0,7463.0,283.0,22.404683278294808
32808,54058.0,32.4,33475.0,16005.0,14813.0,169.0,27.402049650375524
32809,28575.0,34.7,40114.0,19718.0,6855.0,81.0,23.989501312335957
32810,36535.0,32.8,44526.0,20378.0,7573.0,191.0,20.728068974955523
32811,40236.0,30.5,35374.0,18353.0,9126.0,105.0,22.68118103191172
32812,35290.0,38.6,47885.0,30349.0,5418.0,191.0,15.352791158968547
32814,8079.0,36.8,96818.0,52456.0,452.0,0.0,5.594751825721005
32817,36033.0,28.1,53357.0,23889.0,7385.0,27.0,20.49510171231926
32818,53839.0,32.9,43079.0,17759.0,11082.0,46.0,20.583591820056093
32819,28301.0,39.9,62918.0,39592.0,2940.0,30.0,10.388325500865694
32820,9687.0,33.9,63232.0,26980.0,1409.0,0.0,14.545266852482708
32821,17294.0,32.5,50461.0,26744.0,3093.0,47.0,17.884815542962876
32822,60935.0,35.3,35804.0,18178.0,16545.0,41.0,27.151883154180684
32824,44568.0,36.3,56002.0,21992.0,6026.0,27.0,13.520911865015258
32825,57344.0,35.3,54137.0,24955.0,8145.0,37.0,14.203752790178571
32826,36125.0,21.2,47197.0,14363.0,5617.0,20.0,15.54878892733564
32827,9872.0,37.5,74366.0,37874.0,613.0,0.0,6.209481361426256
32828,64955.0,32.9,69356.0,29204.0,9503.0,66.0,14.630128550534986
32829,19885.0,34.1,66196.0,26113.0,1907.0,0.0,9.590143324113653
32830,6.0,-666666666.0,-666666666.0,,0.0,0.0,0.0
32831,3311.0,38.1,34200.0,3973.0,0.0,0.0,0.0
32832,21419.0,32.9,83462.0,33945.0,1420.0,0.0,6.629627900462206
32833,9451.0,35.6,53006.0,27076.0,1220.0,0.0,12.908686911437943
32835,42861.0,33.2,51318.0,28770.0,4494.0,59.0,10.485056344928957
32836,18471.0,40.0,83382.0,51726.0,2107.0,39.0,11.407070543013372
32837,55855.0,35.8,57970.0,24868.0,5886.0,0.0,10.538000179035002
32839,54617.0,30.7,34972.0,17463.0,13053.0,281.0,23.899152278594578
32901,24763.0,47.6,34437.0,22320.0,5729.0,288.0,23.135322860719622
32903,13506.0,50.5,72967.0,45712.0,973.0,77.0,7.204205538279283
32904,30068.0,44.8,57545.0,29105.0,3252.0,55.0,10.815484900891313
32905,23848.0,42.3,36701.0,21076.0,5167.0,20.0,21.66638711841664
32907,42895.0,41.9,47305.0,22015.0,5614.0,11.0,13.087772467653572
32908,12500.0,33.3,49099.0,19170.0,2417.0,0.0,19.336
32909,30468.0,40.2,50071.0,23269.0,3649.0,19.0,11.976499934357358
32920,10077.0,57.0,41406.0,38592.0,1522.0,22.0,15.103701498461843
32922,15392.0,35.3,27201.0,18727.0,5520.0,291.0,35.86278586278586
32925,1442.0,27.0,51458.0,24047.0,145.0,0.0,10.055478502080444
32926,23373.0,44.1,46081.0,24420.0,3277.0,51.0,14.020450947674668
32927,26401.0,42.5,60480.0,25470.0,3403.0,48.0,12.889663270330669
32931,14112.0,57.0,55352.0,43315.0,1108.0,67.0,7.851473922902494
32934,17802.0,51.6,64367.0,38826.0,796.0,8.0,4.471407706999214
32935,41704.0,44.9,44247.0,25927.0,6485.0,108.0,15.550067139842701
32937,26604.0,47.7,63803.0,39375.0,1757.0,0.0,6.604270034581266
32940,38683.0,49.1,69508.0,36188.0,2360.0,0.0,6.1008711837241165
32948,8035.0,32.0,38998.0,13463.0,2292.0,60.0,28.52520224019913
32949,2508.0,51.4,53650.0,28717.0,169.0,14.0,6.738437001594896
32950,4196.0,53.3,62383.0,33579.0,460.0,10.0,10.9628217349857
32951,11134.0,57.4,70575.0,45346.0,496.0,64.0,4.454823064487156
32952,20599.0,50.8,68646.0,40826.0,1879.0,61.0,9.12180202922472
32953,23578.0,48.4,51989.0,30169.0,3694.0,78.0,15.66714734074137
32955,37979.0,46.6,65039.0,32627.0,3144.0,170.0,8.27825903788936
32958,27439.0,54.9,48087.0,26302.0,3456.0,178.0,12.595211195743286
32960,21323.0,49.0,36318.0,26184.0,3214.0,451.0,15.072925948506308
32962,24429.0,48.6,46272.0,25308.0,2791.0,119.0,11.424945761185477
32963,15039.0,67.4,98265.0,91768.0,665.0,24.0,4.4218365582818
32966,16889.0,62.8,44357.0,28340.0,1418.0,50.0,8.395997394753982
32967,20782.0,43.3,45586.0,27922.0,3520.0,75.0,16.937734578000192
32968,13738.0,46.8,72847.0,33100.0,996.0,19.0,7.249963604600379
32970,327.0,34.3,11786.0,4792.0,265.0,36.0,81.03975535168196
32976,8900.0,66.4,33914.0,23126.0,1572.0,59.0,17.662921348314608
33001,212.0,53.8,41094.0,32926.0,45.0,0.0,21.22641509433962
33004,16945.0,39.4,42146.0,25859.0,4067.0,246.0,24.001180289170847
33009,41250.0,45.8,35731.0,25175.0,8503.0,313.0,20.613333333333333
33010,47500.0,45.0,25539.0,14086.0,13000.0,1248.0,27.36842105263158
33012,75992.0,46.0,31010.0,16298.0,19088.0,382.0,25.118433519317822
33013,34180.0,46.0,31145.0,15830.0,9315.0,897.0,27.252779403159742
33014,40690.0,41.0,36257.0,19951.0,10959.0,228.0,26.93290734824281
33015,66343.0,38.0,48450.0,21221.0,10474.0,94.0,15.787649036070121
33016,52124.0,39.8,43579.0,20104.0,10315.0,31.0,19.789348476709385
33018,50119.0,40.2,54232.0,20883.0,6332.0,0.0,12.633931243640136
33019,14956.0,50.6,77043.0,51574.0,1632.0,256.0,10.912008558438085
33020,44667.0,39.8,38090.0,22651.0,10132.0,1595.0,22.683412810352163
33021,47461.0,43.8,55532.0,30615.0,5074.0,139.0,10.690883040812457
33023,71766.0,35.9,47284.0,18317.0,12430.0,545.0,17.320179472173454
33024,74780.0,36.7,56172.0,25015.0,8511.0,254.0,11.381385397165017
33025,68450.0,35.6,55708.0,23784.0,8485.0,32.0,12.39590942293645
33026,30962.0,43.1,70224.0,34627.0,2130.0,41.0,6.879400555519669
33027,60467.0,42.7,65510.0,30869.0,4471.0,54.0,7.394115798700118
33028,28498.0,38.1,98245.0,36597.0,1091.0,0.0,3.8283388307951434
33029,48169.0,38.7,100919.0,33218.0,2431.0,0.0,5.046814341173784
33030,34967.0,31.0,36069.0,15307.0,11176.0,351.0,31.961563760116682
33031,6676.0,35.9,71404.0,27618.0,826.0,52.0,12.37267825044937
33032,45380.0,31.9,44415.0,17189.0,11650.0,37.0,25.672102247686205
33033,57924.0,31.8,43369.0,16135.0,15937.0,76.0,27.513638560872867
33034,23041.0,33.1,36572.0,10333.0,8000.0,62.0,34.72071524673408
33035,16688.0,32.3,49655.0,21139.0,2897.0,0.0,17.359779482262702
33036,3364.0,59.3,72148.0,54932.0,446.0,38.0,13.258026159334126
33037,11105.0,53.0,63623.0,42701.0,1849.0,82.0,16.65015758667267
33039,442.0,28.4,75727.0,21512.0,97.0,0.0,21.945701357466064
33040,34713.0,41.4,62663.0,34434.0,4325.0,1014.0,12.459309192521534
33042,6609.0,51.0,80160.0,50537.0,520.0,39.0,7.868058707822666
33043,5385.0,51.5,57399.0,34069.0,306.0,24.0,5.6824512534818945
33050,9475.0,44.6,55032.0,35719.0,1689.0,81.0,17.82585751978892
33051,670.0,65.2,79167.0,89570.0,3.0,0.0,0.44776119402985076
33054,32768.0,31.8,21977.0,12992.0,12701.0,475.0,38.7603759765625
33055,45389.0,39.3,42950.0,15857.0,9751.0,150.0,21.483178743748486
33056,35055.0,35.8,38330.0,17058.0,8438.0,167.0,24.0707459706176
33060,36288.0,37.0,41007.0,21829.0,9042.0,70.0,24.91732804232804
33062,22012.0,58.6,60029.0,49843.0,2685.0,173.0,12.197892058876976
33063,54383.0,44.1,44159.0,25706.0,6285.0,256.0,11.556920361142268
33064,61076.0,38.5,48506.0,25614.0,12115.0,293.0,19.835942104918463
33065,55913.0,34.5,51736.0,23424.0,8099.0,83.0,14.485003487561032
33066,17137.0,56.7,47509.0,30124.0,1300.0,62.0,7.585925191106962
33067,29289.0,38.5,97880.0,46045.0,1267.0,8.0,4.325856123459319
33068,51978.0,33.8,44154.0,19224.0,9648.0,49.0,18.561699180422487
33069,27302.0,42.6,43921.0,23262.0,3957.0,66.0,14.493443703757967
33070,5177.0,50.8,54487.0,43995.0,379.0,25.0,7.320842186594553
33071,38686.0,38.2,79833.0,35489.0,3083.0,32.0,7.969291216460735
33073,33154.0,35.6,71361.0,30069.0,2620.0,16.0,7.90251553357061
33076,35123.0,40.0,121458.0,51444.0,1570.0,0.0,4.470005409560687
33101,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,
33109,431.0,71.0,177000.0,254677.0,50.0,14.0,11.600928074245939
33122,402.0,28.2,66658.0,23754.0,51.0,0.0,12.686567164179104
33125,61036.0,41.9,25815.0,14949.0,17482.0,4245.0,28.642112851431943
33126,53962.0,42.3,34088.0,17570.0,12281.0,1606.0,22.758607909269486
33127,32051.0,35.4,27807.0,13767.0,10841.0,1699.0,33.82421765311535
33128,7313.0,44.0,19138.0,13979.0,2398.0,176.0,32.790920278955284
33129,12559.0,42.7,74755.0,55649.0,1435.0,780.0,11.426068954534596
33130,25924.0,37.4,27033.0,24093.0,7852.0,2140.0,30.28853571979633
33131,16593.0,34.4,80539.0,70400.0,2256.0,150.0,13.596094738745254
33132,11816.0,37.1,69973.0,53308.0,1801.0,33.0,15.242044685172647
33133,34421.0,42.1,63428.0,48997.0,5275.0,1964.0,15.324946980041254
33134,42496.0,44.1,65197.0,41759.0,4521.0,3248.0,10.638648343373495
33135,39502.0,42.7,25707.0,16292.0,10969.0,2921.0,27.76821426763202
33136,13931.0,38.4,22864.0,17832.0,5288.0,1234.0,37.95850979829158
33137,23316.0,36.3,57690.0,36287.0,3698.0,626.0,15.860353405386858
33138,30151.0,41.2,43607.0,33507.0,7704.0,1695.0,25.551391330304135
33139,38154.0,40.3,50565.0,56638.0,5879.0,2733.0,15.40860722335797
33140,22044.0,43.8,75257.0,59407.0,2151.0,1201.0,9.757757212847034
33141,40391.0,41.4,43439.0,31965.0,8092.0,2656.0,20.03416602708524
33142,56468.0,37.0,23346.0,12893.0,19797.0,2286.0,35.05879436140823
33143,32153.0,38.7,65581.0,50285.0,3511.0,722.0,10.919665350045097
33144,29466.0,48.1,42306.0,21257.0,4750.0,2564.0,16.12027421434874
33145,32286.0,45.1,46856.0,26354.0,5123.0,2945.0,15.867558694170848
33146,15713.0,25.0,116536.0,50398.0,864.0,440.0,5.49863170623051
33147,47168.0,37.2,30000.0,13902.0,14611.0,2305.0,30.97650949796472
33149,13074.0,42.8,128563.0,79983.0,846.0,61.0,6.470858191831115
33150,28836.0,34.9,27231.0,15485.0,9882.0,1706.0,34.26966292134831
33154,14775.0,42.2,70848.0,46689.0,1666.0,931.0,11.27580372250423
33155,46324.0,42.7,60853.0,30319.0,5386.0,2057.0,11.62680252137121
33156,33923.0,41.6,107244.0,66291.0,2476.0,169.0,7.298882763906494
33157,69127.0,37.7,60325.0,24934.0,10544.0,88.0,15.253084901702664
33158,6501.0,44.7,154868.0,73753.0,210.0,20.0,3.2302722658052607
33160,41045.0,49.1,50070.0,46999.0,5078.0,240.0,12.371787062979656
33161,56540.0,35.1,36051.0,16821.0,14811.0,1800.0,26.195613724796605
33162,47349.0,34.9,40932.0,17173.0,8407.0,675.0,17.755390821347863
33165,57357.0,44.6,46844.0,21783.0,9748.0,106.0,16.995310075492092
33166,24406.0,40.9,51738.0,25951.0,2911.0,893.0,11.92739490289273
33167,20503.0,38.3,39931.0,16828.0,3492.0,254.0,17.031653904306687
33168,28886.0,34.6,43036.0,15831.0,5632.0,1064.0,19.497334348819496
33169,40106.0,35.0,41999.0,18332.0,7363.0,257.0,18.358849050017454
33170,14399.0,33.3,41207.0,15964.0,3637.0,53.0,25.258698520730608
33172,43085.0,40.3,44368.0,20103.0,6406.0,83.0,14.868283625391667
33173,31824.0,43.2,65482.0,31526.0,3235.0,69.0,10.165284062342886
33174,34162.0,41.6,46390.0,19333.0,4717.0,91.0,13.807739593700603
33175,54144.0,44.2,51582.0,23148.0,8606.0,68.0,15.894651300236406
33176,52828.0,41.9,67866.0,36325.0,4443.0,165.0,8.410312712955252
33177,58683.0,39.2,55444.0,19210.0,7595.0,22.0,12.942419440042261
33178,49430.0,35.4,78690.0,28718.0,6471.0,24.0,13.091240137568278
33179,45094.0,39.8,44241.0,24718.0,6893.0,425.0,15.285847341109681
33180,31878.0,47.5,65374.0,49016.0,2819.0,147.0,8.843089277871886
33181,19462.0,38.5,44305.0,29702.0,3318.0,186.0,17.048607542904122
33182,18173.0,40.6,70500.0,22182.0,1455.0,0.0,8.006383095801464
33183,39100.0,41.2,53546.0,23740.0,5306.0,9.0,13.570332480818415
33184,22896.0,47.2,50493.0,21828.0,2832.0,14.0,12.368972746331236
33185,31647.0,39.1,80429.0,27562.0,2598.0,11.0,8.209308939235946
33186,71260.0,38.8,64907.0,26278.0,7323.0,46.0,10.276452427729442
33187,18613.0,39.4,74902.0,25319.0,1330.0,18.0,7.145543437382474
33189,27231.0,36.4,53438.0,22243.0,4183.0,76.0,15.361169255627777
33190,15802.0,32.4,59123.0,21628.0,1967.0,0.0,12.447791418807746
33193,51417.0,40.2,54132.0,21690.0,6980.0,0.0,13.575276659470603
33194,7867.0,35.6,94535.0,21043.0,432.0,4.0,5.491292741832973
33196,49857.0,36.5,73382.0,25631.0,4548.0,16.0,9.122089175040616
33301,14144.0,43.2,85219.0,78780.0,1361.0,586.0,9.622454751131222
33304,18558.0,39.7,50040.0,45069.0,3646.0,615.0,19.64651363293458
33305,12369.0,51.0,62995.0,56585.0,1310.0,86.0,10.59099361306492
33306,3380.0,51.1,67180.0,57679.0,179.0,18.0,5.295857988165681
33308,27141.0,56.8,61917.0,65669.0,2156.0,210.0,7.943701411149184
33309,40183.0,38.9,49872.0,22272.0,7769.0,57.0,19.334046736181968
33311,71227.0,36.0,33453.0,16025.0,21362.0,513.0,29.99143583191767
33312,53365.0,37.1,50603.0,26269.0,9681.0,360.0,18.141103719666447
33313,62625.0,33.4,35760.0,15246.0,16485.0,112.0,26.323353293413174
33314,25243.0,34.5,41936.0,20438.0,5231.0,68.0,20.722576555876877
33315,14110.0,43.1,58502.0,35366.0,2816.0,528.0,19.95747696669029
33316,9689.0,50.5,53333.0,61713.0,1226.0,311.0,12.6535246155434
33317,37678.0,39.5,66468.0,30071.0,5858.0,201.0,15.547534370189501
33319,46533.0,43.1,42613.0,23537.0,6695.0,147.0,14.38763887993467
33321,48037.0,47.0,45010.0,25409.0,5347.0,40.0,11.131003185044861
33322,39060.0,49.0,48420.0,29929.0,4635.0,100.0,11.866359447004609
33323,21774.0,37.4,87163.0,34944.0,946.0,12.0,4.344631211536695
33324,47588.0,38.4,63420.0,37107.0,4596.0,18.0,9.657896948810624
33325,29412.0,38.3,77357.0,35027.0,2998.0,0.0,10.19311845505236
33326,33465.0,40.8,83160.0,36249.0,2566.0,44.0,7.667712535484835
33327,23323.0,39.1,106526.0,44516.0,1957.0,0.0,8.390858808901084
33328,29310.0,39.4,84712.0,37962.0,2295.0,0.0,7.830092118730809
33330,15187.0,43.4,112917.0,51846.0,771.0,0.0,5.076710344373478
33331,24948.0,40.9,107192.0,44270.0,1185.0,55.0,4.74987974987975
33332,11147.0,39.8,128601.0,52334.0,666.0,0.0,5.974701713465507
33334,29680.0,43.3,50658.0,31609.0,5239.0,339.0,17.651617250673855
33351,35019.0,34.9,54438.0,23175.0,4302.0,114.0,12.284759701876125
33401,27477.0,39.1,46571.0,34442.0,5032.0,475.0,18.313498562434035
33403,12539.0,38.6,43720.0,21150.0,2274.0,62.0,18.13541749740809
33404,28348.0,41.2,41172.0,24986.0,6872.0,325.0,24.241569070128403
33405,20555.0,39.4,46382.0,29970.0,4992.0,1337.0,24.28606178545366
33406,25441.0,36.7,57219.0,28071.0,2807.0,116.0,11.033371329743328
33407,30218.0,35.1,37102.0,20710.0,7669.0,858.0,25.37891323052485
33408,17903.0,56.6,66796.0,55770.0,1217.0,103.0,6.7977433949617385
33409,32693.0,33.5,45459.0,21716.0,7607.0,176.0,23.267977854586608
33410,35904.0,46.0,66682.0,45235.0,2555.0,39.0,7.116198752228164
33411,70441.0,41.5,67548.0,33346.0,5330.0,18.0,7.566616033276075
33412,14140.0,49.0,86023.0,44409.0,833.0,0.0,5.891089108910891
33413,16457.0,34.2,58814.0,24989.0,1490.0,26.0,9.053898037309352
33414,60452.0,40.4,81949.0,35955.0,5006.0,27.0,8.280950175345728
33415,50843.0,36.5,38750.0,17886.0,11029.0,116.0,21.692268355525833
33417,32707.0,43.2,33880.0,20429.0,7158.0,245.0,21.885223346684196
33418,39226.0,52.0,86445.0,60826.0,2420.0,30.0,6.169377453729669
33426,23009.0,41.3,54990.0,28551.0,2390.0,134.0,10.387239775739928
33428,41069.0,40.1,65041.0,30583.0,4631.0,67.0,11.27614502422752
33430,22383.0,31.5,25830.0,12942.0,8711.0,396.0,38.9179287852388
33431,19720.0,38.9,64096.0,44046.0,1581.0,109.0,8.017241379310345
33432,19894.0,53.4,64599.0,72996.0,2202.0,145.0,11.068663918769479
33433,41433.0,50.1,59226.0,41461.0,3643.0,93.0,8.79250838703449
33434,20497.0,60.1,56228.0,50627.0,1442.0,27.0,7.035175879396985
33435,35264.0,43.6,43857.0,29262.0,7724.0,235.0,21.903357531760435
33436,44143.0,46.9,53919.0,31857.0,4872.0,82.0,11.036857485898103
33437,38222.0,67.5,60028.0,41768.0,2712.0,24.0,7.095390089477265
33438,365.0,29.6,49583.0,14483.0,203.0,0.0,55.61643835616438
33440,20004.0,36.0,35989.0,19401.0,5486.0,281.0,27.424515096980603
33441,27214.0,42.7,43670.0,28073.0,5136.0,220.0,18.872639082825017
33442,28295.0,50.0,45446.0,28729.0,3264.0,75.0,11.535606997702775
33444,23688.0,40.1,50677.0,28447.0,5148.0,223.0,21.732522796352583
33445,31494.0,47.4,51113.0,32117.0,4558.0,46.0,14.472597955166064
33446,24302.0,67.7,53546.0,59843.0,2038.0,81.0,8.386141058349107
33449,11584.0,45.9,108415.0,46086.0,1055.0,0.0,9.10738950276243
33455,22741.0,56.7,52988.0,45354.0,2272.0,83.0,9.990765577591135
33458,54945.0,40.5,78826.0,46085.0,4602.0,31.0,8.375648375648376
33460,32617.0,35.7,35915.0,20150.0,9183.0,1191.0,28.154030106999418
33461,46890.0,35.0,38890.0,18209.0,9684.0,347.0,20.652591170825335
33462,33228.0,42.5,49843.0,28658.0,4885.0,234.0,14.701456602865054
33463,60934.0,34.4,52189.0,20835.0,10259.0,186.0,16.836249056356056
33467,52293.0,48.9,67011.0,35499.0,3334.0,123.0,6.375614326965368
33469,15643.0,55.2,72737.0,56280.0,835.0,16.0,5.337850795883143
33470,25791.0,41.1,82265.0,33071.0,2635.0,0.0,10.21674227443682
33471,7438.0,41.3,37478.0,16787.0,1291.0,27.0,17.356816348480773
33472,19979.0,54.5,72633.0,40984.0,896.0,0.0,4.4847089443916115
33473,10777.0,35.8,138661.0,48003.0,291.0,0.0,2.700194859422845
33476,8264.0,33.5,24484.0,13195.0,3074.0,46.0,37.19748305905131
33477,14253.0,65.5,77578.0,68812.0,961.0,16.0,6.74244018803059
33478,12696.0,46.7,100994.0,45803.0,500.0,0.0,3.9382482671707626
33480,10008.0,68.2,100139.0,140058.0,667.0,446.0,6.664668265387689
33483,11809.0,57.1,74258.0,82772.0,1187.0,142.0,10.051655516978576
33484,25134.0,68.6,37671.0,35481.0,3001.0,80.0,11.940001591469722
33486,24672.0,43.3,79941.0,43432.0,2137.0,17.0,8.661640726329443
33487,19080.0,55.1,79987.0,58549.0,1096.0,84.0,5.744234800838575
33493,5491.0,38.2,29286.0,7399.0,715.0,15.0,13.021307594245128
33496,22124.0,58.0,87510.0,70119.0,1584.0,0.0,7.159645633700959
33498,13953.0,47.8,100195.0,47993.0,662.0,0.0,4.744499390812011
33503,96.0,63.5,-666666666.0,8282.0,19.0,0.0,19.791666666666668
33510,27899.0,39.6,57397.0,25782.0,3754.0,16.0,13.455679415032797
33511,58401.0,35.7,58090.0,27791.0,6213.0,64.0,10.638516463759181
33513,11995.0,44.8,38362.0,18847.0,1628.0,66.0,13.572321800750313
33514,2109.0,33.0,36375.0,14333.0,381.0,14.0,18.06543385490754
33521,398.0,52.3,32174.0,21966.0,42.0,13.0,10.552763819095478
33523,17489.0,41.0,42605.0,21681.0,3064.0,171.0,17.51958373834982
33525,19867.0,45.2,50654.0,26591.0,3143.0,221.0,15.820204358987265
33527,15129.0,37.3,57045.0,23633.0,3483.0,43.0,23.022010707911956
33534,16570.0,30.7,47948.0,18146.0,3032.0,128.0,18.298129149064575
33538,4435.0,53.2,34500.0,19917.0,769.0,31.0,17.33934611048478
33540,8515.0,53.7,35027.0,23277.0,1583.0,74.0,18.590722254844394
33541,19625.0,60.8,39133.0,24785.0,2935.0,77.0,14.955414012738853
33542,20387.0,55.6,32003.0,22129.0,4256.0,311.0,20.87604846225536
33543,25521.0,38.5,76560.0,32255.0,1832.0,26.0,7.178402100231182
33544,25720.0,37.9,78629.0,33585.0,1706.0,10.0,6.632970451010887
33545,17601.0,33.6,75828.0,28188.0,1038.0,38.0,5.897392193625362
33547,24707.0,36.1,96494.0,39514.0,1537.0,12.0,6.220909054114219
33548,6670.0,45.3,96981.0,44455.0,356.0,80.0,5.337331334332833
33549,16931.0,43.3,69438.0,34404.0,1395.0,16.0,8.239324316342802
33556,22535.0,43.3,100110.0,46812.0,890.0,16.0,3.9494120257377414
33558,22113.0,41.3,74380.0,38477.0,1024.0,11.0,4.630760186315742
33559,17480.0,34.2,57783.0,28830.0,1972.0,0.0,11.281464530892448
33563,27552.0,34.7,41347.0,18870.0,4988.0,515.0,18.103948896631824
33565,17511.0,42.0,52367.0,23824.0,2685.0,95.0,15.333219119410655
